F1 Decision Tree,F1 Neural Network,F1 Random Forest,F1 SVM,F1 Logistic Regression,F1 XGBoost
0.820900115658551,0.8634891296443579,0.8957345971563981,0.8033843913889673,0.8729036724275057,0.8532959878420228
0.8109716101734061,0.8603988186310834,0.8809538464243948,0.8033843913889673,0.8729036724275057,0.8627607628199567
0.8114738059563695,0.8960343855953733,0.8809538464243948,0.8033843913889673,0.8729036724275057,0.8718428745147152
0.7970701027288063,0.8600309683246727,0.8900996658924119,0.8033843913889673,0.8729036724275057,0.866886258729065
0.8258309585117671,0.8825930623768675,0.8714301541383465,0.8033843913889673,0.8732005073670168,0.861906461852298
0.8213374303421695,0.877131546612714,0.89082911532735,0.8033843913889673,0.8732005073670168,0.866886258729065
0.8356302873276146,0.8734700178060875,0.8809538464243948,0.8033843913889673,0.8780298031002933,0.8714301541383465
0.8015201906820765,0.8816903127758249,0.89082911532735,0.8033843913889673,0.8777571891814845,0.8763943831055604
0.8029712203927815,0.869362237103028,0.895410631858551,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8442631020942001,0.8722255377978907,0.8855220185791023,0.8033843913889673,0.8683538960415987,0.866886258729065
0.8159473024749637,0.8900996658924119,0.8672985781990521,0.8033843913889673,0.8729036724275057,0.8767772511848341
0.8258309585117671,0.8801029950701256,0.8855220185791023,0.8033843913889673,0.8729036724275057,0.8478700099760742
0.820900115658551,0.8643581617000121,0.9003222357336674,0.8033843913889673,0.8680316641694586,0.866886258729065
0.8303264253607324,0.8763943831055604,0.8904775387104432,0.8033843913889673,0.8683538960415987,0.8532959878420228
0.8217358660696593,0.8512441311437687,0.8855220185791023,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8033695416229515,0.8466627379233378,0.8862559241706162,0.8033843913889673,0.8729036724275057,0.8518734627245551
0.8104265402843602,0.8874121259387322,0.8904775387104432,0.8033843913889673,0.8683538960415987,0.8631403018403576
0.7886675122783616,0.9054858050867032,0.8759821867940275,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8109716101734061,0.9052132701421801,0.8851137099798834,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8383618855995788,0.8911550877537587,0.8763943831055604,0.7989837990571634,0.8777571891814845,0.8573781343525696
0.8352455012949147,0.866886258729065,0.8809538464243948,0.8033843913889673,0.8638079523571663,0.866886258729065
0.8258309585117671,0.8602288300119911,0.8950618503641771,0.8033843913889673,0.8729036724275057,0.8532959878420228
0.8172344701643485,0.8871604823213703,0.8851137099798834,0.8033843913889673,0.8729036724275057,0.8528566337020804
0.8114738059563695,0.8592651574234152,0.8859025074820558,0.8033843913889673,0.8729036724275057,0.8672985781990521
0.8213374303421695,0.8552521518532045,0.8763943831055604,0.8033843913889673,0.8729036724275057,0.8523827695662496
0.8258309585117671,0.8680316641694586,0.8859025074820558,0.8033843913889673,0.8683538960415987,0.8614300135165193
0.8258309585117671,0.8767772511848341,0.8855220185791023,0.8033843913889673,0.8729036724275057,0.8523827695662496
0.8074526222980627,0.8725789017134364,0.89082911532735,0.8033843913889673,0.8683538960415987,0.8573781343525696
0.845352243985218,0.854724835258841,0.8709865643084834,0.8033843913889673,0.8729036724275057,0.8805431151004477
0.8172344701643485,0.851092073206489,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.866886258729065
0.8159473024749637,0.8784974548007723,0.8957345971563981,0.8033843913889673,0.8683538960415987,0.8478700099760742
0.8217358660696593,0.8825930623768675,0.9000012309964917,0.8033843913889673,0.8729036724275057,0.8528566337020804
0.8109716101734061,0.895410631858551,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.861906461852298
0.8168451773079134,0.8676801271213843,0.8763943831055604,0.8033843913889673,0.8729036724275057,0.8714301541383465
0.8172344701643485,0.8767772511848341,0.8654562445764636,0.8033843913889673,0.8729036724275057,0.8518734627245551
0.8037266577550938,0.8874121259387322,0.8718428745147152,0.7989837990571634,0.8729036724275057,0.8532959878420228
0.8175851140103609,0.8691511051700624,0.89082911532735,0.7989837990571634,0.8683538960415987,0.8672985781990521
0.806508702601885,0.8714301541383465,0.8714301541383465,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8119341372022839,0.8645907227013848,0.8855220185791023,0.7989837990571634,0.8729036724275057,0.8623497541083979
0.8070018729454715,0.8461467534622974,0.8950618503641771,0.8033843913889673,0.8732005073670168,0.8569025232238779
0.8164164157286192,0.8672985781990521,0.8859025074820558,0.8033843913889673,0.8729036724275057,0.8664423550089527
0.8070018729454715,0.8466627379233378,0.8759821867940275,0.8033843913889673,0.8729036724275057,0.866886258729065
0.8204230296647358,0.8739292935495651,0.8809538464243948,0.8033843913889673,0.8634891296443579,0.8523827695662496
0.8114738059563695,0.8643581617000121,0.8763943831055604,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8114738059563695,0.8592651574234152,0.8896947554645155,0.7945933837919408,0.8729036724275057,0.866886258729065
0.8114738059563695,0.8718428745147152,0.8813359949210325,0.8033843913889673,0.8729036724275057,0.8714301541383465
0.826237732317764,0.8595496725878224,0.8859025074820558,0.8033843913889673,0.8729036724275057,0.8569025232238779
0.8109716101734061,0.8592651574234152,0.9052132701421801,0.8033843913889673,0.8683538960415987,0.8718428745147152
0.820900115658551,0.8732005073670168,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.8631403018403576
0.8127328967837633,0.8586053544672771,0.8904775387104432,0.8033843913889673,0.8774579738716403,0.8718428745147152
0.8213374303421695,0.896310593276003,0.8900996658924119,0.8033843913889673,0.8638079523571663,0.866886258729065
0.8119341372022839,0.8694615623629912,0.8813359949210325,0.8033843913889673,0.8732005073670168,0.8763943831055604
0.8025308440623979,0.8647956318305037,0.9054858050867032,0.8033843913889673,0.8777571891814845,0.8627607628199567
0.8311181889080983,0.8463490081448477,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.8763943831055604
0.8204230296647358,0.8725789017134364,0.8813359949210325,0.8033843913889673,0.8729036724275057,0.8627607628199567
0.8388625592417062,0.877131546612714,0.8950618503641771,0.8033843913889673,0.8729036724275057,0.8582287076300545
0.8213374303421695,0.8777571891814845,0.8813359949210325,0.8033843913889673,0.8683538960415987,0.8718428745147152
0.820900115658551,0.8554711926464006,0.8759821867940275,0.8033843913889673,0.8729036724275057,0.8528566337020804
0.8253859023480427,0.8676801271213843,0.9049187562350465,0.8033843913889673,0.8777571891814845,0.8528566337020804
0.8172344701643485,0.8777571891814845,0.8809538464243948,0.8033843913889673,0.8729036724275057,0.8532959878420228
0.8217358660696593,0.8501863174270106,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.8528566337020804
0.8168451773079134,0.8647956318305037,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.866886258729065
0.8293838862559242,0.8603988186310834,0.8809538464243948,0.8033843913889673,0.8729036724275057,0.866886258729065
0.8238116927081044,0.8828426090797105,0.89082911532735,0.8033843913889673,0.8729036724275057,0.8578199052132701
0.8258309585117671,0.8868842835738217,0.8859025074820558,0.8033843913889673,0.8729036724275057,0.8614300135165193
0.8348245022211214,0.8777571891814845,0.8722255377978907,0.8033843913889673,0.8729036724275057,0.8582287076300545
0.8303264253607324,0.8600309683246727,0.895410631858551,0.8033843913889673,0.8729036724275057,0.8523827695662496
0.8348245022211214,0.8689130277486343,0.8859025074820558,0.8033843913889673,0.8729036724275057,0.866886258729065
0.8213374303421695,0.8680316641694586,0.8813359949210325,0.8033843913889673,0.8729036724275057,0.8627607628199567
0.7970701027288063,0.8640974265324642,0.8957345971563981,0.8033843913889673,0.8729036724275057,0.8767772511848341
0.8327603611406266,0.8512441311437687,0.8950618503641771,0.7989837990571634,0.8729036724275057,0.861906461852298
0.8343664378861547,0.8825930623768675,0.8950618503641771,0.8033843913889673,0.8729036724275057,0.8582287076300545
0.8114738059563695,0.8862559241706162,0.8900996658924119,0.8033843913889673,0.8683538960415987,0.8582287076300545
0.8168451773079134,0.8734700178060875,0.8855220185791023,0.8033843913889673,0.8683538960415987,0.8627607628199567
0.820900115658551,0.8868842835738217,0.8809538464243948,0.8033843913889673,0.8680316641694586,0.8718428745147152
0.8343664378861547,0.8865829661040436,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.8578199052132701
0.7980600672882121,0.877131546612714,0.8859025074820558,0.8033843913889673,0.8729036724275057,0.8718428745147152
0.8114738059563695,0.8672985781990521,0.9000012309964917,0.8033843913889673,0.8683538960415987,0.8718428745147152
0.8114738059563695,0.89082911532735,0.8813359949210325,0.8033843913889673,0.8729036724275057,0.8478700099760742
0.8537017019672789,0.8767772511848341,0.8813359949210325,0.7989837990571634,0.8777571891814845,0.866886258729065
0.8123535432312203,0.8592651574234152,0.89082911532735,0.8033843913889673,0.8729036724275057,0.8523827695662496
0.8393258686473952,0.8631403018403576,0.8859025074820558,0.8033843913889673,0.8729036724275057,0.8573781343525696
0.8114738059563695,0.8813359949210325,0.8859025074820558,0.8033843913889673,0.8729036724275057,0.8672985781990521
0.826237732317764,0.8649733707939572,0.8767772511848341,0.8033843913889673,0.8729036724275057,0.8483412322274881
0.8348245022211214,0.8461467534622974,0.8763943831055604,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8114738059563695,0.8651243825045913,0.8950618503641771,0.8033843913889673,0.8729036724275057,0.861906461852298
0.8164164157286192,0.8825930623768675,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.8813359949210325
0.8119341372022839,0.8602288300119911,0.8809538464243948,0.7989837990571634,0.8729036724275057,0.866886258729065
0.7876315028557275,0.869362237103028,0.8763943831055604,0.8033843913889673,0.8777571891814845,0.8573781343525696
0.8070018729454715,0.8809538464243948,0.895410631858551,0.8033843913889673,0.8729036724275057,0.8714301541383465
0.8393258686473952,0.8734700178060875,0.8718428745147152,0.8033843913889673,0.8729036724275057,0.8767772511848341
0.7926211865520064,0.8767772511848341,0.8763943831055604,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8356302873276146,0.8691511051700624,0.8809538464243948,0.8033843913889673,0.8729036724275057,0.8478700099760742
0.8213374303421695,0.866886258729065,0.8759821867940275,0.8033843913889673,0.8729036724275057,0.8714301541383465
0.8348245022211214,0.8573781343525696,0.8805431151004477,0.8033843913889673,0.8729036724275057,0.8627607628199567
0.8029712203927815,0.8859025074820558,0.8900996658924119,0.8033843913889673,0.8729036724275057,0.8672985781990521
0.8127328967837633,0.8851137099798834,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.8523827695662496
0.8193456368465881,0.8614300135165193,0.8950618503641771,0.8033843913889673,0.8729036724275057,0.8573781343525696
0.8025308440623979,0.8780298031002933,0.8851137099798834,0.8033843913889673,0.8777571891814845,0.8523827695662496
0.8033695416229515,0.8777571891814845,0.8865829661040436,0.8033843913889673,0.8729036724275057,0.8528566337020804
0.7842065747159034,0.8739292935495651,0.8851137099798834,0.8033843913889673,0.8777571891814845,0.8623497541083979
0.8168451773079134,0.8627607628199567,0.8859025074820558,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8074526222980627,0.8466627379233378,0.8960343855953733,0.8033843913889673,0.8729036724275057,0.8483412322274881
0.8123535432312203,0.8830673807758724,0.895410631858551,0.8033843913889673,0.8729036724275057,0.8709865643084834
0.8164164157286192,0.8552521518532045,0.895410631858551,0.8033843913889673,0.8683538960415987,0.8672985781990521
0.8175851140103609,0.8686474802618542,0.8809538464243948,0.8033843913889673,0.8683538960415987,0.866886258729065
0.8029712203927815,0.8645907227013848,0.8896947554645155,0.8033843913889673,0.8777571891814845,0.8578199052132701
0.8119341372022839,0.874120071014607,0.9006198627316929,0.8033843913889673,0.8777571891814845,0.8623497541083979
0.8450228423374652,0.8600309683246727,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.8582287076300545
0.8253859023480427,0.8627607628199567,0.8855220185791023,0.8033843913889673,0.8729036724275057,0.8573781343525696
0.8109716101734061,0.8600309683246727,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8074526222980627,0.896310593276003,0.8957345971563981,0.8033843913889673,0.8729036724275057,0.8523827695662496
0.8253859023480427,0.8828426090797105,0.8859025074820558,0.8033843913889673,0.8729036724275057,0.8578199052132701
0.8343664378861547,0.9003222357336674,0.8957345971563981,0.8033843913889673,0.8729036724275057,0.861906461852298
0.7984892876171021,0.8697055640556779,0.8809538464243948,0.8033843913889673,0.8729036724275057,0.866886258729065
0.8266070614379716,0.8586053544672771,0.9003222357336674,0.8033843913889673,0.8683538960415987,0.8528566337020804
0.8025308440623979,0.8680316641694586,0.8809538464243948,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8213374303421695,0.9059670686011421,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.8523827695662496
0.8168451773079134,0.8647956318305037,0.8900996658924119,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8307407234820554,0.8645907227013848,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.866886258729065
0.7984892876171021,0.8725789017134364,0.8859025074820558,0.8033843913889673,0.8589506029017129,0.866886258729065
0.8172344701643485,0.8550035521620819,0.8904775387104432,0.8033843913889673,0.8686474802618542,0.8569025232238779
0.826237732317764,0.8689130277486343,0.8859025074820558,0.8033843913889673,0.8729036724275057,0.8718428745147152
0.806508702601885,0.8813359949210325,0.8950618503641771,0.8033843913889673,0.8683538960415987,0.8523827695662496
0.8114738059563695,0.8680316641694586,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.8809538464243948
0.806508702601885,0.8868842835738217,0.8862559241706162,0.8033843913889673,0.8683538960415987,0.8573781343525696
0.826237732317764,0.8970030932310699,0.8957345971563981,0.8033843913889673,0.8729036724275057,0.8664423550089527
0.8164164157286192,0.8691511051700624,0.8759821867940275,0.8033843913889673,0.8638079523571663,0.8483412322274881
0.8217358660696593,0.8825930623768675,0.8904775387104432,0.7989837990571634,0.8777571891814845,0.8672985781990521
0.8311181889080983,0.8732005073670168,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8253859023480427,0.8700032332415991,0.9095249232825401,0.8033843913889673,0.8729036724275057,0.861906461852298
0.8037266577550938,0.8586053544672771,0.9052132701421801,0.8033843913889673,0.8732005073670168,0.8428590772802012
0.7902001183576783,0.8676801271213843,0.8718428745147152,0.8033843913889673,0.8683538960415987,0.8569025232238779
0.8078618788907254,0.8645907227013848,0.8672985781990521,0.8033843913889673,0.8634891296443579,0.8722255377978907
0.8303264253607324,0.8537017019672789,0.895410631858551,0.8033843913889673,0.8729036724275057,0.866886258729065
0.8249016629082205,0.8871604823213703,0.8855220185791023,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8127328967837633,0.8865829661040436,0.8950618503641771,0.8033843913889673,0.8729036724275057,0.8709865643084834
0.820900115658551,0.895410631858551,0.8851137099798834,0.8033843913889673,0.8680316641694586,0.8623497541083979
0.8303264253607324,0.8417853277818945,0.8855220185791023,0.8033843913889673,0.8729036724275057,0.8523827695662496
0.8383618855995788,0.8904775387104432,0.8859025074820558,0.8033843913889673,0.8729036724275057,0.8573781343525696
0.8356302873276146,0.869362237103028,0.9000012309964917,0.8033843913889673,0.8729036724275057,0.8573781343525696
0.8356302873276146,0.8823182152106535,0.895410631858551,0.8033843913889673,0.8732005073670168,0.8623497541083979
0.8159473024749637,0.8631403018403576,0.8900996658924119,0.8033843913889673,0.8729036724275057,0.8718428745147152
0.820900115658551,0.8602288300119911,0.8759821867940275,0.8033843913889673,0.8729036724275057,0.8627607628199567
0.802047496254188,0.8631403018403576,0.8763943831055604,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8159473024749637,0.8600309683246727,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.8809538464243948
0.8311181889080983,0.8816903127758249,0.8862559241706162,0.7989837990571634,0.8729036724275057,0.8672985781990521
0.8074526222980627,0.8774579738716403,0.8759821867940275,0.8033843913889673,0.8683538960415987,0.8523827695662496
0.8258309585117671,0.8592651574234152,0.89082911532735,0.8033843913889673,0.8683538960415987,0.8767772511848341
0.8352455012949147,0.8734700178060875,0.8855220185791023,0.8033843913889673,0.8683538960415987,0.8664423550089527
0.8123535432312203,0.89082911532735,0.8957345971563981,0.8033843913889673,0.8729036724275057,0.8672985781990521
0.8393258686473952,0.8554711926464006,0.8855220185791023,0.8033843913889673,0.8729036724275057,0.8813359949210325
0.8168451773079134,0.8422493633596396,0.8900996658924119,0.8033843913889673,0.8683538960415987,0.866886258729065
0.8119341372022839,0.8830673807758724,0.8759821867940275,0.8033843913889673,0.8729036724275057,0.8573781343525696
0.8537017019672789,0.8643581617000121,0.8759821867940275,0.8033843913889673,0.8777571891814845,0.8573781343525696
0.8213374303421695,0.8695469080111916,0.895410631858551,0.8033843913889673,0.8638079523571663,0.8672985781990521
0.8074526222980627,0.8649733707939572,0.8855220185791023,0.8033843913889673,0.8729036724275057,0.861906461852298
0.8119341372022839,0.89082911532735,0.8809538464243948,0.8033843913889673,0.8729036724275057,0.8483412322274881
0.802047496254188,0.8823182152106535,0.8862559241706162,0.8033843913889673,0.8729036724275057,0.8714301541383465
0.826237732317764,0.8649733707939572,0.9003222357336674,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8217358660696593,0.8868842835738217,0.8862559241706162,0.8033843913889673,0.8729036724275057,0.8578199052132701
0.8127328967837633,0.8714301541383465,0.8805431151004477,0.8033843913889673,0.8729036724275057,0.866886258729065
0.8070018729454715,0.8578199052132701,0.89082911532735,0.8033843913889673,0.8729036724275057,0.866886258729065
0.8359796527115948,0.8924219903138028,0.8763943831055604,0.8033843913889673,0.8638079523571663,0.8623497541083979
0.8266070614379716,0.8645907227013848,0.89082911532735,0.8033843913889673,0.8729036724275057,0.8718428745147152
0.8164164157286192,0.8552521518532045,0.8855220185791023,0.8033843913889673,0.8683538960415987,0.8813359949210325
0.8070018729454715,0.8828426090797105,0.8855220185791023,0.8033843913889673,0.8729036724275057,0.866886258729065
0.820900115658551,0.8573781343525696,0.8664423550089527,0.8033843913889673,0.8729036724275057,0.8763943831055604
0.8168451773079134,0.8722255377978907,0.8855220185791023,0.8033843913889673,0.8638079523571663,0.8672985781990521
0.8314596071053869,0.8643581617000121,0.8855220185791023,0.8033843913889673,0.8729036724275057,0.861906461852298
0.8213374303421695,0.8911550877537587,0.9003222357336674,0.8033843913889673,0.8777571891814845,0.8478700099760742
0.8164164157286192,0.8647956318305037,0.8809538464243948,0.8033843913889673,0.8777571891814845,0.8722255377978907
0.8175851140103609,0.8859025074820558,0.8855220185791023,0.8033843913889673,0.8729036724275057,0.8578199052132701
0.7980600672882121,0.8823182152106535,0.9000012309964917,0.8033843913889673,0.8777571891814845,0.8714301541383465
0.8356302873276146,0.8780298031002933,0.895410631858551,0.8033843913889673,0.8729036724275057,0.861906461852298
0.8258309585117671,0.869362237103028,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.8714301541383465
0.8029712203927815,0.8784974548007723,0.9003222357336674,0.8033843913889673,0.8729036724275057,0.8578199052132701
